country,year,sex,age_group,suicides_no,population,suicides_ratio
Romania,2011,female,75+ years,62.0,884450.0,0.06999999999999999
Romania,2011,male,15-24 years,186.0,1438023.0,0.129
Romania,2011,male,25-34 years,233.0,1719127.0,0.136
Romania,2011,male,35-54 years,896.0,3050462.0,0.294
Romania,2011,male,5-14 years,16.0,1104004.0,0.014
Romania,2011,male,55-74 years,668.0,2000334.0,0.33399999999999996
Romania,2011,male,75+ years,143.0,534670.0,0.26699999999999996
Romania,2012,female,15-24 years,27.0,1168598.0,0.023
Romania,2012,female,25-34 years,32.0,1373925.0,0.023
Romania,2012,female,35-54 years,112.0,2816257.0,0.04
Romania,2012,female,5-14 years,5.0,1043161.0,0.005
Romania,2012,female,55-74 years,135.0,2465486.0,0.055
Romania,2012,female,75+ years,42.0,927366.0,0.045000000000000005
Romania,2012,male,15-24 years,156.0,1240383.0,0.126
Romania,2012,male,25-34 years,253.0,1438391.0,0.176
Romania,2012,male,35-54 years,903.0,2880956.0,0.313
Romania,2012,male,5-14 years,11.0,1100497.0,0.01
Romania,2012,male,55-74 years,667.0,2037178.0,0.32699999999999996
Romania,2012,male,75+ years,152.0,549396.0,0.277
Romania,2013,female,15-24 years,22.0,1124343.0,0.02
Romania,2013,female,25-34 years,29.0,1355015.0,0.020999999999999998
Romania,2013,female,35-54 years,119.0,2811283.0,0.041999999999999996
Romania,2013,female,5-14 years,6.0,1038632.0,0.006
Romania,2013,female,55-74 years,135.0,2471792.0,0.055
Romania,2013,female,75+ years,53.0,952420.0,0.056
Romania,2013,male,15-24 years,134.0,1198610.0,0.112
Romania,2013,male,25-34 years,237.0,1438227.0,0.165
Romania,2013,male,35-54 years,830.0,2902422.0,0.28600000000000003
Romania,2013,male,5-14 years,8.0,1096591.0,0.007
Romania,2013,male,55-74 years,676.0,2052427.0,0.32899999999999996
Romania,2013,male,75+ years,158.0,561583.0,0.281
Romania,2014,female,15-24 years,14.0,1087344.0,0.013
Romania,2014,female,25-34 years,18.0,1335635.0,0.013
Romania,2014,female,35-54 years,91.0,2812215.0,0.032
Romania,2014,female,5-14 years,3.0,1035456.0,0.003
Romania,2014,female,55-74 years,138.0,2470673.0,0.056
Romania,2014,female,75+ years,58.0,976072.0,0.059
Romania,2014,male,15-24 years,125.0,1158355.0,0.108
Romania,2014,male,25-34 years,230.0,1430960.0,0.161
Romania,2014,male,35-54 years,705.0,2917749.0,0.242
Romania,2014,male,5-14 years,11.0,1094389.0,0.01
Romania,2014,male,55-74 years,644.0,2061013.0,0.312
Romania,2014,male,75+ years,172.0,572374.0,0.301
Romania,2015,female,15-24 years,15.0,1060311.0,0.014
Romania,2015,female,25-34 years,24.0,1307443.0,0.018000000000000002
Romania,2015,female,35-54 years,104.0,2818504.0,0.037
Romania,2015,female,5-14 years,4.0,1029722.0,0.004
Romania,2015,female,55-74 years,129.0,2467460.0,0.052
Romania,2015,female,75+ years,66.0,991307.0,0.067
Romania,2015,male,15-24 years,123.0,1126484.0,0.10900000000000001
Romania,2015,male,25-34 years,198.0,1398510.0,0.14200000000000002
Romania,2015,male,35-54 years,734.0,2931496.0,0.25
Romania,2015,male,5-14 years,11.0,1088177.0,0.01
Romania,2015,male,55-74 years,631.0,2065830.0,0.305
Romania,2015,male,75+ years,189.0,578683.0,0.32699999999999996
Romania,2016,female,15-24 years,14.0,1041307.0,0.013
Romania,2016,female,25-34 years,27.0,1264645.0,0.020999999999999998
Romania,2016,female,35-54 years,96.0,2823207.0,0.034
Romania,2016,female,5-14 years,8.0,1020597.0,0.008
Romania,2016,female,55-74 years,112.0,2462909.0,0.045000000000000005
Romania,2016,female,75+ years,61.0,997868.0,0.061
Romania,2016,male,15-24 years,91.0,1101638.0,0.083
Romania,2016,male,25-34 years,134.0,1359178.0,0.09899999999999999
Romania,2016,male,35-54 years,632.0,2945568.0,0.215
Romania,2016,male,5-14 years,8.0,1078281.0,0.007
Romania,2016,male,55-74 years,615.0,2068747.0,0.297
Romania,2016,male,75+ years,171.0,579838.0,0.29500000000000004
Russian Federation,2006,female,15-24 years,869.0,11819245.0,0.074
Russian Federation,2006,female,25-34 years,974.0,10784340.0,0.09000000000000001
Russian Federation,2006,female,35-54 years,2189.0,22545749.0,0.097
Russian Federation,2006,female,5-14 years,75.0,6808787.0,0.011
Russian Federation,2006,female,55-74 years,1719.0,15405634.0,0.112
Russian Federation,2006,female,75+ years,1401.0,5646287.0,0.248
Russian Federation,2006,male,15-24 years,5319.0,12174930.0,0.437
Russian Federation,2006,male,25-34 years,7584.0,10691395.0,0.709
Russian Federation,2006,male,35-54 years,14020.0,20336306.0,0.6890000000000001
Russian Federation,2006,male,5-14 years,201.0,7123987.0,0.028
Russian Federation,2006,male,55-74 years,6562.0,10054153.0,0.653
Russian Federation,2006,male,75+ years,1701.0,1966649.0,0.865
Russian Federation,2007,female,15-24 years,949.0,11502702.0,0.083
Russian Federation,2007,female,25-34 years,1051.0,10944247.0,0.096
Russian Federation,2007,female,35-54 years,2176.0,22379725.0,0.097
Russian Federation,2007,female,5-14 years,69.0,6605348.0,0.01
Russian Federation,2007,female,55-74 years,1738.0,15620091.0,0.111
Russian Federation,2007,female,75+ years,1358.0,5710937.0,0.23800000000000002
Russian Federation,2007,male,15-24 years,5257.0,11862129.0,0.443
Russian Federation,2007,male,25-34 years,7483.0,10843276.0,0.69
Russian Federation,2007,male,35-54 years,13065.0,20173873.0,0.648
Russian Federation,2007,male,5-14 years,192.0,6911384.0,0.028
Russian Federation,2007,male,55-74 years,6151.0,10209479.0,0.602
Russian Federation,2007,male,75+ years,1660.0,2015773.0,0.824
Russian Federation,2008,female,15-24 years,916.0,11025088.0,0.083
Russian Federation,2008,female,25-34 years,981.0,11179123.0,0.088
Russian Federation,2008,female,35-54 years,2040.0,22229346.0,0.092
Russian Federation,2008,female,5-14 years,90.0,6539687.0,0.014
Russian Federation,2008,female,55-74 years,1613.0,15906813.0,0.101
Russian Federation,2008,female,75+ years,1285.0,5714841.0,0.225
Russian Federation,2008,male,15-24 years,4863.0,11377099.0,0.42700000000000005
Russian Federation,2008,male,25-34 years,6860.0,11091377.0,0.618
Russian Federation,2008,male,35-54 years,11848.0,20041975.0,0.5910000000000001
Russian Federation,2008,male,5-14 years,148.0,6848169.0,0.022
Russian Federation,2008,male,55-74 years,5855.0,10403205.0,0.5630000000000001
Russian Federation,2008,male,75+ years,1712.0,2029226.0,0.844
Russian Federation,2009,female,15-24 years,839.0,10472951.0,0.08
Russian Federation,2009,female,25-34 years,986.0,11440839.0,0.08600000000000001
Russian Federation,2009,female,35-54 years,1930.0,22050450.0,0.088
Russian Federation,2009,female,5-14 years,78.0,6552868.0,0.012
Russian Federation,2009,female,55-74 years,1519.0,16287675.0,0.093
Russian Federation,2009,female,75+ years,1133.0,5657810.0,0.2
Russian Federation,2009,male,15-24 years,4632.0,10819693.0,0.428
Russian Federation,2009,male,25-34 years,7233.0,11373727.0,0.636
Russian Federation,2009,male,35-54 years,11721.0,19901557.0,0.589
Russian Federation,2009,male,5-14 years,166.0,6869835.0,0.024
Russian Federation,2009,male,55-74 years,5637.0,10645241.0,0.53
Russian Federation,2009,male,75+ years,1534.0,2012787.0,0.762
Russian Federation,2010,female,15-24 years,763.0,10241329.0,0.075
Russian Federation,2010,female,25-34 years,893.0,11473939.0,0.078
Russian Federation,2010,female,35-54 years,1680.0,21894031.0,0.077
Russian Federation,2010,female,5-14 years,64.0,6682338.0,0.01
Russian Federation,2010,female,55-74 years,1354.0,16921727.0,0.08
Russian Federation,2010,female,75+ years,1041.0,5711389.0,0.182
Russian Federation,2010,male,15-24 years,3934.0,10546669.0,0.373
Russian Federation,2010,male,25-34 years,6508.0,11398127.0,0.571
Russian Federation,2010,male,35-54 years,10304.0,19786280.0,0.521
Russian Federation,2010,male,5-14 years,131.0,7012170.0,0.019
Russian Federation,2010,male,55-74 years,5178.0,11174530.0,0.46299999999999997
Russian Federation,2010,male,75+ years,1506.0,2023458.0,0.744
Russian Federation,2011,female,15-24 years,740.0,9723773.0,0.076
Russian Federation,2011,female,25-34 years,843.0,11638171.0,0.07200000000000001
Russian Federation,2011,female,35-54 years,1515.0,21733089.0,0.06999999999999999
Russian Federation,2011,female,5-14 years,67.0,6720399.0,0.01
Russian Federation,2011,female,55-74 years,1300.0,17200185.0,0.076
Russian Federation,2011,female,75+ years,1103.0,5829088.0,0.189
Russian Federation,2011,male,15-24 years,3569.0,10070836.0,0.354
Russian Federation,2011,male,25-34 years,6011.0,11598196.0,0.518
Russian Federation,2011,male,35-54 years,9411.0,19684905.0,0.47800000000000004
Russian Federation,2011,male,5-14 years,102.0,7052757.0,0.014
Russian Federation,2011,male,55-74 years,4892.0,11401026.0,0.429
Russian Federation,2011,male,75+ years,1485.0,2093449.0,0.709
Russian Federation,2012,female,15-24 years,627.0,9131383.0,0.06899999999999999
Russian Federation,2012,female,25-34 years,866.0,11827264.0,0.073
Russian Federation,2012,female,35-54 years,1572.0,21564691.0,0.073
Russian Federation,2012,female,5-14 years,65.0,6819793.0,0.01
Russian Federation,2012,female,55-74 years,1229.0,17375445.0,0.07100000000000001
Russian Federation,2012,female,75+ years,1095.0,6062562.0,0.18100000000000002
Russian Federation,2012,male,15-24 years,3275.0,9484213.0,0.345
Russian Federation,2012,male,25-34 years,5762.0,11845892.0,0.486
Russian Federation,2012,male,35-54 years,8755.0,19588712.0,0.447
Russian Federation,2012,male,5-14 years,107.0,7159170.0,0.015000000000000001
Russian Federation,2012,male,55-74 years,4804.0,11597408.0,0.414
Russian Federation,2012,male,75+ years,1486.0,2211989.0,0.6719999999999999
Russian Federation,2013,female,15-24 years,511.0,8554683.0,0.060000000000000005
Russian Federation,2013,female,25-34 years,803.0,11984461.0,0.067
Russian Federation,2013,female,35-54 years,1454.0,21385188.0,0.068
Russian Federation,2013,female,5-14 years,54.0,6979537.0,0.008
Russian Federation,2013,female,55-74 years,1154.0,17517861.0,0.066
Russian Federation,2013,female,75+ years,1000.0,6355318.0,0.157
Russian Federation,2013,male,15-24 years,2770.0,8908926.0,0.311
Russian Federation,2013,male,25-34 years,5825.0,12057910.0,0.483
Russian Federation,2013,male,35-54 years,8815.0,19484117.0,0.45199999999999996
Russian Federation,2013,male,5-14 years,111.0,7327888.0,0.015000000000000001
Russian Federation,2013,male,55-74 years,4644.0,11808589.0,0.393
Russian Federation,2013,male,75+ years,1549.0,2349484.0,0.6589999999999999
Russian Federation,2014,female,15-24 years,467.0,8554683.0,0.055
Russian Federation,2014,female,25-34 years,723.0,11984461.0,0.060000000000000005
Russian Federation,2014,female,35-54 years,1297.0,21385188.0,0.061
Russian Federation,2014,female,5-14 years,44.0,6979537.0,0.006
Russian Federation,2014,female,55-74 years,1105.0,17517861.0,0.063
Russian Federation,2014,female,75+ years,1019.0,6355318.0,0.16
Russian Federation,2014,male,15-24 years,2311.0,8908926.0,0.259
Russian Federation,2014,male,25-34 years,5276.0,12057910.0,0.438
Russian Federation,2014,male,35-54 years,8105.0,19484117.0,0.416
Russian Federation,2014,male,5-14 years,96.0,7327888.0,0.013
Russian Federation,2014,male,55-74 years,4501.0,11808589.0,0.381
Russian Federation,2014,male,75+ years,1597.0,2349484.0,0.68
Russian Federation,2015,female,15-24 years,378.0,7653174.0,0.049
Russian Federation,2015,female,25-34 years,730.0,12264840.0,0.060000000000000005
Russian Federation,2015,female,35-54 years,1391.0,21387236.0,0.06499999999999999
Russian Federation,2015,female,5-14 years,57.0,7464309.0,0.008
Russian Federation,2015,female,55-74 years,1062.0,18280577.0,0.058
Russian Federation,2015,female,75+ years,953.0,6957819.0,0.13699999999999998
Russian Federation,2015,male,15-24 years,1928.0,7995706.0,0.241
Russian Federation,2015,male,25-34 years,4994.0,12407057.0,0.40299999999999997
Russian Federation,2015,male,35-54 years,7898.0,19598084.0,0.40299999999999997
Russian Federation,2015,male,5-14 years,79.0,7836667.0,0.01
Russian Federation,2015,male,55-74 years,4443.0,12564884.0,0.354
Russian Federation,2015,male,75+ years,1519.0,2608590.0,0.5820000000000001
Serbia,2006,female,15-24 years,14.0,470829.0,0.030000000000000002
Serbia,2006,female,25-34 years,25.0,503695.0,0.05
Serbia,2006,female,35-54 years,103.0,1064812.0,0.097
Serbia,2006,female,5-14 years,0.0,379250.0,0.0
Serbia,2006,female,55-74 years,158.0,908095.0,0.174
Serbia,2006,female,75+ years,122.0,296792.0,0.41100000000000003
Serbia,2006,male,15-24 years,52.0,491590.0,0.106
Serbia,2006,male,25-34 years,93.0,513643.0,0.18100000000000002
Serbia,2006,male,35-54 years,312.0,1040532.0,0.3
Serbia,2006,male,5-14 years,2.0,398605.0,0.005
Serbia,2006,male,55-74 years,366.0,774694.0,0.472
Serbia,2006,male,75+ years,196.0,189274.0,1.036
Serbia,2007,female,15-24 years,12.0,463240.0,0.026
Serbia,2007,female,25-34 years,22.0,505537.0,0.044
Serbia,2007,female,35-54 years,92.0,1051329.0,0.088
Serbia,2007,female,5-14 years,0.0,375598.0,0.0
Serbia,2007,female,55-74 years,169.0,910892.0,0.186
Serbia,2007,female,75+ years,90.0,305647.0,0.294
Serbia,2007,male,15-24 years,60.0,483634.0,0.124
Serbia,2007,male,25-34 years,88.0,516639.0,0.17
Serbia,2007,male,35-54 years,272.0,1026072.0,0.265
Serbia,2007,male,5-14 years,0.0,395191.0,0.0
Serbia,2007,male,55-74 years,368.0,779298.0,0.472
Serbia,2007,male,75+ years,180.0,196533.0,0.916
Serbia,2008,female,15-24 years,14.0,453885.0,0.031
Serbia,2008,female,25-34 years,23.0,506464.0,0.045000000000000005
Serbia,2008,female,35-54 years,105.0,1035157.0,0.101
Serbia,2008,female,5-14 years,0.0,373176.0,0.0
Serbia,2008,female,55-74 years,153.0,916599.0,0.16699999999999998
Serbia,2008,female,75+ years,91.0,315905.0,0.28800000000000003
Serbia,2008,male,15-24 years,41.0,474210.0,0.08600000000000001
Serbia,2008,male,25-34 years,95.0,519052.0,0.183
Serbia,2008,male,35-54 years,296.0,1009044.0,0.29300000000000004
Serbia,2008,male,5-14 years,0.0,393036.0,0.0
Serbia,2008,male,55-74 years,296.0,787243.0,0.376
Serbia,2008,male,75+ years,175.0,204761.0,0.855
Serbia,2009,female,15-24 years,8.0,443784.0,0.018000000000000002
Serbia,2009,female,25-34 years,29.0,507066.0,0.057
Serbia,2009,female,35-54 years,102.0,1020674.0,0.1
Serbia,2009,female,5-14 years,0.0,371233.0,0.0
Serbia,2009,female,55-74 years,145.0,923078.0,0.157
Serbia,2009,female,75+ years,92.0,324298.0,0.28400000000000003
Serbia,2009,male,15-24 years,38.0,464633.0,0.082
Serbia,2009,male,25-34 years,85.0,520754.0,0.163
Serbia,2009,male,35-54 years,328.0,994315.0,0.33
Serbia,2009,male,5-14 years,1.0,391205.0,0.003
Serbia,2009,male,55-74 years,341.0,795140.0,0.429
Serbia,2009,male,75+ years,204.0,212060.0,0.962
Serbia,2010,female,15-24 years,6.0,434665.0,0.014
Serbia,2010,female,25-34 years,18.0,505753.0,0.036000000000000004
Serbia,2010,female,35-54 years,64.0,1008522.0,0.063
Serbia,2010,female,5-14 years,0.0,367970.0,0.0
Serbia,2010,female,55-74 years,128.0,929555.0,0.13799999999999998
Serbia,2010,female,75+ years,88.0,330923.0,0.266
Serbia,2010,male,15-24 years,29.0,456237.0,0.064
Serbia,2010,male,25-34 years,77.0,520649.0,0.148
Serbia,2010,male,35-54 years,252.0,982567.0,0.256
Serbia,2010,male,5-14 years,0.0,387725.0,0.0
Serbia,2010,male,55-74 years,341.0,802176.0,0.425
Serbia,2010,male,75+ years,204.0,218129.0,0.9349999999999999
Serbia,2011,female,15-24 years,11.0,416251.0,0.026
Serbia,2011,female,25-34 years,21.0,483724.0,0.043000000000000003
Serbia,2011,female,35-54 years,77.0,1000759.0,0.077
Serbia,2011,female,5-14 years,1.0,344544.0,0.003
Serbia,2011,female,55-74 years,142.0,970364.0,0.146
Serbia,2011,female,75+ years,95.0,333972.0,0.28400000000000003
Serbia,2011,male,15-24 years,28.0,439356.0,0.064
Serbia,2011,male,25-34 years,77.0,501889.0,0.153
Serbia,2011,male,35-54 years,276.0,982723.0,0.281
Serbia,2011,male,5-14 years,1.0,363937.0,0.003
Serbia,2011,male,55-74 years,316.0,847315.0,0.373
Serbia,2011,male,75+ years,211.0,215193.0,0.9810000000000001
Serbia,2012,female,15-24 years,9.0,408327.0,0.022
Serbia,2012,female,25-34 years,17.0,479177.0,0.034999999999999996
Serbia,2012,female,35-54 years,72.0,993068.0,0.073
Serbia,2012,female,5-14 years,0.0,342224.0,0.0
Serbia,2012,female,55-74 years,128.0,970977.0,0.132
Serbia,2012,female,75+ years,85.0,338375.0,0.251
Serbia,2012,male,15-24 years,33.0,429268.0,0.077
Serbia,2012,male,25-34 years,85.0,496790.0,0.171
Serbia,2012,male,35-54 years,272.0,977855.0,0.27799999999999997
Serbia,2012,male,5-14 years,1.0,359823.0,0.003
Serbia,2012,male,55-74 years,342.0,850478.0,0.402
Serbia,2012,male,75+ years,199.0,220812.0,0.901
Serbia,2013,female,15-24 years,2.0,397223.0,0.005
Serbia,2013,female,25-34 years,24.0,474010.0,0.051
Serbia,2013,female,35-54 years,82.0,987642.0,0.083
Serbia,2013,female,5-14 years,0.0,338133.0,0.0
Serbia,2013,female,55-74 years,126.0,972962.0,0.12999999999999998
Serbia,2013,female,75+ years,62.0,345109.0,0.18000000000000002
Serbia,2013,male,15-24 years,29.0,419407.0,0.06899999999999999
Serbia,2013,male,25-34 years,73.0,493013.0,0.148
Serbia,2013,male,35-54 years,275.0,974469.0,0.28200000000000003
Serbia,2013,male,5-14 years,1.0,358022.0,0.003
Serbia,2013,male,55-74 years,338.0,849852.0,0.398
Serbia,2013,male,75+ years,185.0,222998.0,0.83
Serbia,2014,female,15-24 years,4.0,387401.0,0.01
Serbia,2014,female,25-34 years,21.0,468482.0,0.045000000000000005
Serbia,2014,female,35-54 years,63.0,982170.0,0.064
Serbia,2014,female,5-14 years,0.0,337165.0,0.0
Serbia,2014,female,55-74 years,103.0,974430.0,0.106
Serbia,2014,female,75+ years,86.0,349278.0,0.24600000000000002
Serbia,2014,male,15-24 years,32.0,409374.0,0.078
Serbia,2014,male,25-34 years,73.0,487583.0,0.15
Serbia,2014,male,35-54 years,219.0,971340.0,0.225
Serbia,2014,male,5-14 years,0.0,357283.0,0.0
Serbia,2014,male,55-74 years,343.0,851225.0,0.40299999999999997
Serbia,2014,male,75+ years,190.0,226079.0,0.8400000000000001
Serbia,2015,female,15-24 years,7.0,378130.0,0.019
Serbia,2015,female,25-34 years,21.0,461733.0,0.045000000000000005
Serbia,2015,female,35-54 years,65.0,975773.0,0.067
Serbia,2015,female,5-14 years,1.0,336506.0,0.003
Serbia,2015,female,55-74 years,98.0,976577.0,0.1
Serbia,2015,female,75+ years,77.0,351830.0,0.219
Serbia,2015,male,15-24 years,27.0,400082.0,0.067
Serbia,2015,male,25-34 years,70.0,480793.0,0.146
Serbia,2015,male,35-54 years,219.0,967544.0,0.22599999999999998
Serbia,2015,male,5-14 years,2.0,356525.0,0.006
Serbia,2015,male,55-74 years,286.0,852168.0,0.33599999999999997
Serbia,2015,male,75+ years,189.0,228745.0,0.8260000000000001
Seychelles,2006,female,15-24 years,0.0,7400.0,0.0
Seychelles,2006,female,25-34 years,0.0,7902.0,0.0
Seychelles,2006,female,35-54 years,0.0,12435.0,0.0
Seychelles,2006,female,5-14 years,0.0,6921.0,0.0
Seychelles,2006,female,55-74 years,0.0,4210.0,0.0
Seychelles,2006,female,75+ years,0.0,1820.0,0.0
Seychelles,2006,male,15-24 years,1.0,8084.0,0.124
Seychelles,2006,male,25-34 years,0.0,8262.0,0.0
Seychelles,2006,male,35-54 years,4.0,12663.0,0.316
Seychelles,2006,male,5-14 years,0.0,7296.0,0.0
Seychelles,2006,male,55-74 years,1.0,3722.0,0.26899999999999996
Seychelles,2006,male,75+ years,2.0,976.0,2.049
Seychelles,2007,female,15-24 years,0.0,7216.0,0.0
Seychelles,2007,female,25-34 years,1.0,7714.0,0.12999999999999998
Seychelles,2007,female,35-54 years,0.0,12617.0,0.0
Seychelles,2007,female,5-14 years,0.0,6826.0,0.0
Seychelles,2007,female,55-74 years,0.0,4383.0,0.0
Seychelles,2007,female,75+ years,0.0,1859.0,0.0
Seychelles,2007,male,15-24 years,0.0,8095.0,0.0
Seychelles,2007,male,25-34 years,1.0,8368.0,0.12000000000000001
Seychelles,2007,male,35-54 years,3.0,13027.0,0.23
Seychelles,2007,male,5-14 years,0.0,7246.0,0.0
Seychelles,2007,male,55-74 years,0.0,3977.0,0.0
Seychelles,2007,male,75+ years,1.0,1003.0,0.9970000000000001
Seychelles,2008,female,15-24 years,0.0,7078.0,0.0
Seychelles,2008,female,25-34 years,0.0,7481.0,0.0
Seychelles,2008,female,35-54 years,0.0,12759.0,0.0
Seychelles,2008,female,5-14 years,0.0,6710.0,0.0
Seychelles,2008,female,55-74 years,0.0,4575.0,0.0
Seychelles,2008,female,75+ years,0.0,1893.0,0.0
Seychelles,2008,male,15-24 years,1.0,8117.0,0.12300000000000001
Seychelles,2008,male,25-34 years,1.0,8453.0,0.118
Seychelles,2008,male,35-54 years,2.0,13402.0,0.149
Seychelles,2008,male,5-14 years,0.0,7156.0,0.0
Seychelles,2008,male,55-74 years,0.0,4257.0,0.0
Seychelles,2008,male,75+ years,0.0,1019.0,0.0
Seychelles,2009,female,15-24 years,0.0,7002.0,0.0
Seychelles,2009,female,25-34 years,0.0,7236.0,0.0
Seychelles,2009,female,35-54 years,0.0,12916.0,0.0
Seychelles,2009,female,5-14 years,0.0,6600.0,0.0
Seychelles,2009,female,55-74 years,0.0,4788.0,0.0
Seychelles,2009,female,75+ years,0.0,1926.0,0.0
Seychelles,2009,male,15-24 years,0.0,8119.0,0.0
Seychelles,2009,male,25-34 years,0.0,8495.0,0.0
Seychelles,2009,male,35-54 years,3.0,13762.0,0.21800000000000003
Seychelles,2009,male,5-14 years,0.0,7017.0,0.0
Seychelles,2009,male,55-74 years,1.0,4543.0,0.22
Seychelles,2009,male,75+ years,0.0,1025.0,0.0
Seychelles,2010,female,15-24 years,0.0,6988.0,0.0
Seychelles,2010,female,25-34 years,0.0,7012.0,0.0
Seychelles,2010,female,35-54 years,0.0,13106.0,0.0
Seychelles,2010,female,5-14 years,0.0,6498.0,0.0
Seychelles,2010,female,55-74 years,0.0,5031.0,0.0
Seychelles,2010,female,75+ years,0.0,1961.0,0.0
Seychelles,2010,male,15-24 years,0.0,8078.0,0.0
Seychelles,2010,male,25-34 years,2.0,8490.0,0.236
Seychelles,2010,male,35-54 years,4.0,14068.0,0.28400000000000003
Seychelles,2010,male,5-14 years,0.0,6811.0,0.0
Seychelles,2010,male,55-74 years,0.0,4827.0,0.0
Seychelles,2010,male,75+ years,0.0,1015.0,0.0
Seychelles,2011,female,15-24 years,0.0,6495.0,0.0
Seychelles,2011,female,25-34 years,0.0,7108.0,0.0
Seychelles,2011,female,35-54 years,0.0,13459.0,0.0
Seychelles,2011,female,5-14 years,0.0,6341.0,0.0
Seychelles,2011,female,55-74 years,0.0,5544.0,0.0
Seychelles,2011,female,75+ years,0.0,1993.0,0.0
Seychelles,2011,male,15-24 years,1.0,7169.0,0.13899999999999998
Seychelles,2011,male,25-34 years,1.0,6615.0,0.15100000000000002
Seychelles,2011,male,35-54 years,3.0,13471.0,0.223
Seychelles,2011,male,5-14 years,0.0,6540.0,0.0
Seychelles,2011,male,55-74 years,0.0,5026.0,0.0
Seychelles,2011,male,75+ years,0.0,956.0,0.0
Seychelles,2012,female,15-24 years,0.0,6357.0,0.0
Seychelles,2012,female,25-34 years,0.0,7211.0,0.0
Seychelles,2012,female,35-54 years,0.0,13691.0,0.0
Seychelles,2012,female,5-14 years,0.0,6244.0,0.0
Seychelles,2012,female,55-74 years,0.0,5936.0,0.0
Seychelles,2012,female,75+ years,0.0,2014.0,0.0
Seychelles,2012,male,15-24 years,0.0,7038.0,0.0
Seychelles,2012,male,25-34 years,0.0,6724.0,0.0
Seychelles,2012,male,35-54 years,2.0,13234.0,0.15100000000000002
Seychelles,2012,male,5-14 years,0.0,6366.0,0.0
Seychelles,2012,male,55-74 years,1.0,5437.0,0.184
Seychelles,2012,male,75+ years,0.0,972.0,0.0
Seychelles,2013,female,15-24 years,0.0,6031.0,0.0
Seychelles,2013,female,25-34 years,0.0,7154.0,0.0
Seychelles,2013,female,35-54 years,0.0,14010.0,0.0
Seychelles,2013,female,5-14 years,0.0,6167.0,0.0
Seychelles,2013,female,55-74 years,0.0,6147.0,0.0
Seychelles,2013,female,75+ years,0.0,2074.0,0.0
Seychelles,2013,male,15-24 years,1.0,6804.0,0.147
Seychelles,2013,male,25-34 years,3.0,7360.0,0.408
Seychelles,2013,male,35-54 years,1.0,13718.0,0.073
Seychelles,2013,male,5-14 years,0.0,6310.0,0.0
Seychelles,2013,male,55-74 years,4.0,5827.0,0.6859999999999999
Seychelles,2013,male,75+ years,0.0,939.0,0.0
Seychelles,2014,female,15-24 years,0.0,5813.0,0.0
Seychelles,2014,female,25-34 years,1.0,7345.0,0.136
Seychelles,2014,female,35-54 years,1.0,14431.0,0.06899999999999999
Seychelles,2014,female,5-14 years,0.0,6229.0,0.0
Seychelles,2014,female,55-74 years,0.0,6507.0,0.0
Seychelles,2014,female,75+ years,0.0,2096.0,0.0
Seychelles,2014,male,15-24 years,1.0,6391.0,0.156
Seychelles,2014,male,25-34 years,0.0,7704.0,0.0
Seychelles,2014,male,35-54 years,1.0,14001.0,0.07100000000000001
Seychelles,2014,male,5-14 years,0.0,6123.0,0.0
Seychelles,2014,male,55-74 years,0.0,6245.0,0.0
Seychelles,2014,male,75+ years,0.0,960.0,0.0
Seychelles,2015,female,15-24 years,1.0,5957.0,0.16799999999999998
Seychelles,2015,female,25-34 years,0.0,7204.0,0.0
Seychelles,2015,female,35-54 years,0.0,14823.0,0.0
Seychelles,2015,female,5-14 years,0.0,6271.0,0.0
Seychelles,2015,female,55-74 years,0.0,7198.0,0.0
Seychelles,2015,female,75+ years,0.0,2025.0,0.0
Seychelles,2015,male,15-24 years,1.0,6393.0,0.156
Seychelles,2015,male,25-34 years,1.0,7565.0,0.132
Seychelles,2015,male,35-54 years,3.0,14210.0,0.211
Seychelles,2015,male,5-14 years,0.0,6324.0,0.0
Seychelles,2015,male,55-74 years,1.0,6903.0,0.145
Seychelles,2015,male,75+ years,0.0,1076.0,0.0
Singapore,2006,female,15-24 years,3.0,231800.0,0.013
Singapore,2006,female,25-34 years,24.0,292800.0,0.082
Singapore,2006,female,35-54 years,55.0,616100.0,0.089
Singapore,2006,female,5-14 years,1.0,243400.0,0.004
Singapore,2006,female,55-74 years,39.0,273400.0,0.14300000000000002
Singapore,2006,female,75+ years,19.0,67600.0,0.281
Singapore,2006,male,15-24 years,15.0,240400.0,0.062
Singapore,2006,male,25-34 years,25.0,267200.0,0.094
Singapore,2006,male,35-54 years,118.0,615500.0,0.192
Singapore,2006,male,5-14 years,1.0,258200.0,0.004
Singapore,2006,male,55-74 years,58.0,258800.0,0.224
Singapore,2006,male,75+ years,14.0,46700.0,0.3
Singapore,2007,female,15-24 years,10.0,233600.0,0.043000000000000003
Singapore,2007,female,25-34 years,18.0,285500.0,0.063
Singapore,2007,female,35-54 years,46.0,608800.0,0.076
Singapore,2007,female,5-14 years,0.0,235100.0,0.0
Singapore,2007,female,55-74 years,40.0,281800.0,0.14200000000000002
Singapore,2007,female,75+ years,17.0,68300.0,0.24899999999999997
Singapore,2007,male,15-24 years,24.0,242200.0,0.09899999999999999
Singapore,2007,male,25-34 years,28.0,263500.0,0.106
Singapore,2007,male,35-54 years,77.0,609000.0,0.126
Singapore,2007,male,5-14 years,0.0,249800.0,0.0
